;tweet;retweet;favoritos;id;data
211;@EdimarSantos Agradeço pela cordialidade. E dê lembranças minhas ao seu Pai e a todos os mineiros de coração!;0;0;27769762858;2010-10-18 21:12:56
212;@rodrigoklango Obrigado Rodrigo pela bela mensagem. Espero continuar merecendo o seu apoio!;1;0;27583977901;2010-10-16 23:22:57
213;"""Lavando a Alma"", do jornalista político Villas-Bôas Corrêa, do JB on-line: http://migre.me/1zIdy";4;0;27383405793;2010-10-14 22:44:07
214;Leia, na íntegra, a entrevista do Senador eleito Itamar Franco para a jornalista Eliane Cantanhêde: http://bit.ly/bWx940;2;0;27171766392;2010-10-12 20:37:06
215;Agradeço todas as manifestações de apreço que tenho recebido pela minha eleição ao Senado. A todos, o meu muito obrigado!;3;1;26608660931;2010-10-07 01:57:51
216;@alvarodias_ Agradeço ao nobre Senador as manifestações pelo meu retorno ao Senado. Aguardo oportunidade para abraçá-lo fraternalmente.;5;0;26506437126;2010-10-06 00:43:54
217;@liviadutra Eu agradeço a todos vocês, que direta ou indiretamente, fizeram parte atuante desta vitória! Um abraço fraterno!;0;0;26505112267;2010-10-06 00:27:14
218;No Senado vamos trabalhar por Minas e por um Brasil melhor, pensando nas pessoas. Obrigado pela confiança!;9;0;26504857347;2010-10-06 00:24:02
219;Registro os meus agradecimentos a todos os mineiros, moças e moços, e a minha equipe, pelos mais de 5 milhões de votos que recebi.;8;0;26504747337;2010-10-06 00:22:39
220;Foi uma campanha árdua, mas prazerosa. Andar por Minas e ver a sinceridade no olhar de cada pessoa que abraçava. A beleza da eleição Direta!;3;0;26504544080;2010-10-06 00:20:13
221;O candidato eleito ao Senado Itamar Franco em entrevista coletiva a diversos veículos de comunicação. http://twitpic.com/2uzewh;1;0;26503899169;2010-10-06 00:12:11
222;Estarei hoje, às 15:30hs, na sede do PPS, em BH,recebendo a imprensa mineira e nacional para uma entrevista coletiva. Afonso Pena, 2793;0;0;26452947544;2010-10-05 12:48:34
223;Itamar Franco @aecioneves @prof_anastasia farão grande caminhada em BH, hj, às 11h. Saída Pça da Rodoviária até a Pça Sete. Esperamos vcs!;3;0;26073069116;2010-10-01 12:05:54
224;Itamar Franco, @aecioneves e @prof_anastasia fazem grande carreata em Governador Valadares, leste mineiro http://twitpic.com/2tevnz;0;0;26007001427;2010-09-30 19:11:00
225;Devido a chuva Itamar Franco, Aécio Neves e Anastasia ñ foram a Lagoa da Prata Bom Despacho e Divinópolis Eles irão às 13h30 a Gov Valadares;3;0;25988382447;2010-09-30 15:12:54
226;Itamar Franco @aecioneves e @prof_anastasia visitam Lagoa da Prata, Bom Despacho, Divinópolis, Gov Valadares, Timóteo, Fabriciano e Ipatinga;3;0;25984123144;2010-09-30 14:27:02
227;Assista ao último Programa Eleitoral Gratuito de TV da campanha de Itamar Franco http://ow.ly/2M1Os #senador234 #senadordobrasil;0;0;25931400778;2010-09-30 00:20:50
228;Ouça o Programa Eleitoral de Rádio da campanha de Itamar Franco http://ow.ly/2LRm1  #senador234  eleicoes2010;4;1;25906115524;2010-09-29 18:18:43
229;Os mineiros apoiam Itamar Franco e explicam por que ele é a melhor opção para o Senado. http://ow.ly/2Lhcp;6;0;25812998593;2010-09-28 19:27:01
230;Itamar Franco vai defender no Senado o aumento do repasse do Fundo de Participação dos Municípios http://ow.ly/2L27L;6;0;25786363953;2010-09-28 13:54:40
231;Assista ao Programa Eleitoral Gratuito de TV da campanha de Itamar Franco e Aécio Neves http://ow.ly/2KMTi #senador234 #senador456;0;0;25740092926;2010-09-28 01:02:52
232;Itamar Franco, Aécio Neves e Anastasia passaram a tarde em campanha pela cidade de Araguari, no triângulo mineiro http://twitpic.com/2slios;0;1;25718519751;2010-09-27 20:29:08
233;Bandeiraço para receber Itamar Franco e @prof_anastasia em Coromandel, na região Oeste de Minas http://twitpic.com/2sl1wn;4;0;25714107671;2010-09-27 19:24:31
234;Itamar Franco e @prof_anastasia são acompanhados por centenas de pessoas em Patos de Minas http://twitpic.com/2sknor;2;0;25710409557;2010-09-27 18:29:41
235;Ouça o Programa Eleitoral Gratuito de Rádio da campanha de Itamar Franco http://ow.ly/2KAxm #senador234 #eleicoes2010;1;0;25708571480;2010-09-27 18:02:24
236;Itamar Franco contribuiu p/ introdução da questão agroalimentar e da fome como temas prioritários na agenda nacional http://bit.ly/9cQVCw;2;0;25687283925;2010-09-27 13:42:53
237;Itamar Franco e Anastasia estiveram em Sete Lagoas e participaram de caminhada e carreata pela cidade. http://twitpic.com/2s969u;2;0;25605092118;2010-09-26 16:37:40
238;Itamar Franco estará em Sete Lagoas amanhã, às 9h30, para participar de caminhada e carreata. #senador234 #senadordobrasil;0;0;25543271294;2010-09-26 00:20:09
239;Nesta reta final agradeço o carinho e apoio de todos vocês @Scarpioni @EduBasttos @Altair_Nogueira @erico_lamego @isabellamelo91 #senador234;3;0;25532361958;2010-09-25 21:28:44
240;Moços e moças muito obrigado pelo apoio! #senador234 @zeppelim @BenitoSalomao @mmitterhoff @gabrielazevedo @deiadonadon @Jaysonprado;2;0;25532109899;2010-09-25 21:24:22
241;Veja o Programa Eleitoral Gratuito de TV da campanha de Itamar Franco http://ow.ly/2JEWW #senador234 #eleições2010;3;0;25452483245;2010-09-25 00:25:35
242;"Itamar Franco quer ""completar"" Plano Real com Reformas Tributária e Fiscal http://ow.ly/2JBDM #senador234 #eleicoes2010";5;0;25440464374;2010-09-24 21:32:24
243;@itamarfranco ao lado d @prof_anastasia @joseserra_ e @aecioneves em carreata na cidade de Diamantina #senador233 http://twitpic.com/2rkmcv;2;0;25435950956;2010-09-24 20:23:52
244;Ainda hoje, Itamar Franco vai visitar as cidades de Oliveira e Cláudio.;1;0;25428563240;2010-09-24 18:31:41
245;Em Capelinha, no Vale do Jequitinhonha, Aécio Neves reafirma seu apoio ao tbm candidato ao senado Itamar Franco http://twitpic.com/2rjnmq;3;0;25428137373;2010-09-24 18:25:32
246;Em reta final de campanha @itamarfranco participou d mobilização na cidade d Guanhães ao lado d @prof_anastasia http://twitpic.com/2ri8c0;2;0;25415372852;2010-09-24 15:43:49
247;Ouça o Programa Eleitoral Gratuito de Rádio da campanha de Itamar Franco http://ow.ly/2JoGs #senador234 #senadordobrasil;1;0;25414393295;2010-09-24 15:32:37
248;Durante caminhada pelas ruas de Curvelo, Itamar Franco recebeu o apoio de @prof_anastasia e da população local http://twitpic.com/2r7lv6;1;0;25319263085;2010-09-23 15:55:02
249;Itamar Franco acaba de chegar na cidade de Curvelo onde fará campanha ao lado de @prof_anastasia;1;0;25310012540;2010-09-23 14:07:53
250;Assista ao Programa Eleitoral Gratuito de TV da campanha para o Senado de Itamar Franco http://ow.ly/2Isq2;2;0;25259576632;2010-09-23 00:28:02
251;Na visita a NL, Itamar Franco atende a um pedido de D. Diva e vai até a casa dela para tomar um café http://twitpic.com/2qywez;2;0;25244452258;2010-09-22 20:53:22
252;Em entrevista coletiva em Nova Lima, Itamar Franco defende a independência do Senado  http://twitpic.com/2qyt4k;2;0;25243597797;2010-09-22 20:39:58
253;Em Nova Lima, Itamar Franco afirma que o mineiro é livre para tomar suas decisões e escolher seus candidatos http://twitpic.com/2qyqti;3;0;25243005936;2010-09-22 20:30:51
254;Escute o Programa Eleitoral Gratuito de Rádio da campanha de Itamar Franco Senador 234 http://ow.ly/2IjAe;3;1;25237111856;2010-09-22 19:00:07
255;Em Alfenas, na tarde de hj, @itamarfranco, @aecioneves e @prof_anastasia receberam o apoio dos eleitores http://twitpic.com/2qphzb;2;0;25159083533;2010-09-21 22:54:26
256;Em Poços de Caldas, Itamar Franco, Aécio e Anastasia caminharam pela cidade e tomaram um tradicional cafezinho http://twitpic.com/2qopl8;2;1;25151069134;2010-09-21 20:58:52
257;Itamar Franco, Aécio e Anastasia foram recebidos com muito carinho pela população nas ruas de Pouso Alegre http://twitpic.com/2qnzeo;1;0;25144322702;2010-09-21 19:14:01
258;Itamar Franco, Aécio Neves e Anastasia atraíram uma multidão para as ruas de Pouso Alegre (Sul de Minas) na tarde desta terça-feira;3;0;25144015393;2010-09-21 19:09:11
259;Em editorial, Estadão diz que Itamar é exemplo de ética http://bit.ly/bwgRb4;6;0;25138021414;2010-09-21 17:36:50
260;Itamar defende a indepêndencia do Senado e reafirma apoio a @aecioneves e @prof_anastasia http://ow.ly/2HCH6;4;0;25137794572;2010-09-21 17:33:39
261;O Senado é a representação dos Estados. Lá, não queremos receber influência externa. Cabe aos mineiros escolher seus senadores;5;0;25120087027;2010-09-21 13:49:10
262;Assista ao Programa Eleitoral Gratuito de TV de Itamar Franco http://ow.ly/2Hckc;2;0;25071655986;2010-09-21 00:20:23
263;Norte de Minas recebe com carinho Itamar Franco, @aecioneves e @prof_anastasia http://ow.ly/2H5Hd;1;0;25053752647;2010-09-20 20:03:29
264;Em Várzea da Palma, Itamar Franco recebe o apoio de Aécio Neves, também candidato ao Senado por Minas. #senadordob http://twitpic.com/2qe2ya;3;0;25051881427;2010-09-20 19:33:44
265;Em Pirapora, Itamar Franco participou de carreata e ato público, na Praça Cariris, ao lado de Aécio e Anastasia. http://twitpic.com/2qdwia;2;0;25050275718;2010-09-20 19:08:07
266;Itamar Franco, Aécio e Anastasia durante carreata por algumas das principais ruas da cidade de Januária http://twitpic.com/2qduq9;3;0;25049873439;2010-09-20 19:01:26
267;Ouça o Programa Eleitoral Gratuito de Rádio de Itamar Franco http://ow.ly/2GStk;2;0;25031530799;2010-09-20 14:51:29
268;Itamar Franco está em Januária para caminhada e carreata ao lado da população. Logo após segue em campanha para a cidade de Pirapora.;0;0;25024857757;2010-09-20 13:28:32
269;Itamar Franco, Aécio Neves e Anastasia recebem apoio das lideranças de Vilas e Favelas da RMBH http://ow.ly/2GxRN;4;0;24961551128;2010-09-19 19:43:53
270;Ao lado de @crisdomorro Itamar Franco e @aecioneves foram recebidos por centenas de pessoas no 1º de Maio/BH http://twitpic.com/2q1sa4;1;0;24951775650;2010-09-19 17:17:00
271;Itamar Franco está em Ibirité e daqui a pouco vai participar d caminhada e carreata com @aecioneves e @crisdomorro no 1º de maio em BH;1;0;24934501002;2010-09-19 13:29:26
272;Assista ao Programa Eleitoral Gratuito de TV de Itamar Franco, exibido hoje à noite http://ow.ly/2G7oQ;0;0;24807105030;2010-09-18 01:01:55
273;Itamar franco e @prof_anastasia encerraram as visitas do dia em Leopoldina, onde fizeram caminhada com eleitores http://twitpic.com/2pdlo9;1;1;24792629823;2010-09-17 21:19:56
274;Multidão em Visconde do Rio Branco recebe com carinho os candidatos Itamar Franco e @prof_anastasia http://twitpic.com/2pcpw4;1;0;24785695516;2010-09-17 19:27:24
275;Ouça o Programa Eleitoral Gratuito de Rádio de Itamar Franco http://ow.ly/2FZvb;1;0;24784205558;2010-09-17 19:04:01
276;RT @ImprensaSomosMG: Áudio - Entrevista com Itamar Franco e Antonio Anastasia, durante visita a São João Nepomuceno http://bit.ly/9iYzAk;1;0;24776471794;2010-09-17 17:13:01
277;Em São João Nepomuceno Itamar Franco e Anastasia fazem carreata e são recebidos com carinho pela população http://twitpic.com/2pbbm1;1;0;24774488818;2010-09-17 16:48:01
278;Itamar Franco, Aécio Neves e Anastasia durante entrevista coletiva no aeroporto da cidade de Goianá http://twitpic.com/2patc6;1;0;24769855730;2010-09-17 15:53:04
279;Itamar Franco foi homenageado por oficiais da Policia Militar e Corpo de Bombeiros esta noite no Clube dos Oficiai http://twitpic.com/2p40t7;4;0;24713700729;2010-09-17 00:58:53
280;Itamar Franco e Alberto Pinto Coelho foram recebidos com entusiasmo na Zona da Mata http://ow.ly/2FvoQ;1;0;24702409089;2010-09-16 22:21:59
281;O Senado precisa se erguer, se colocar de pé e não chegar ao ponto de que tem que ser senador ligado ao governo. http://ow.ly/2FnRM;7;0;24687006081;2010-09-16 18:27:23
282;Itamar Franco faz caminhada no calçadão de Viçosa, ao lado d Alberto Pinto Coelho, candidato a vice de Anastasia http://twitpic.com/2p0tri;2;0;24685844145;2010-09-16 18:09:29
283;Hoje às 12h30 Itamar Franco vai visitar a cidade de Viçosa e às 15h ele fará campanha em Bambuí. Esperamos por vocês!;3;0;24665324643;2010-09-16 13:51:04
284;Assista agora ao Programa Eleitoral Gratuito de TV de Itamar Franco http://ow.ly/2EWpX;2;1;24617169331;2010-09-16 00:22:46
285;Itamar Franco, @aecioneves e @prof_anastasia encerraram em Lavras as visitas do dia.  http://twitpic.com/2orb62;1;1;24605207880;2010-09-15 21:31:44
286;Em Campo Belo Centenas de pessoas acompanham a carreata de Itamar Franco, Aécio Neves e Anastasia http://twitpic.com/2oq71x;4;0;24595410017;2010-09-15 19:01:13
287;Itamar Franco, Aécio e Anastasia participam de carreata e caminhada pelas ruas de Três Pontas no Sul de Minas http://twitpic.com/2oprxd;2;0;24591798732;2010-09-15 18:06:17
288;Ouça o novo programa de rádio de Itamar Franco http://ow.ly/2EC5d;2;0;24574337026;2010-09-15 14:26:44
289;Itamar Franco, @aecioneves e @prof_anastasia vão visitar as cidades de Três Pontas, Campo Belo e Lavras, amanhã à tarde. Esperamos por vcs;3;1;24522887246;2010-09-15 00:26:04
290;Itamar Franco faz campanha em Uberlândia  http://bit.ly/cz8u8p;1;1;24508127490;2010-09-14 20:53:58
291;Itamar Franco, Aécio Neves e Anastasia visitam cidades do Triângulo Mineiro http://bit.ly/d8AdhT;3;0;24503692754;2010-09-14 19:43:34
292;Itamar Franco, Aécio e Anastasia visitaram Frutal, na tarde desta terça-feira e caminharam ao lado de lideranças políticas da região.;2;0;24501988174;2010-09-14 19:16:46
293;Anastasia, Aécio Neves e Itamar Franco em Uberaba‏ durante carreata pelas ruas da cidade #senadordobrasil http://twitpic.com/2oeur4;6;0;24495448983;2010-09-14 17:38:15
294;O Senado virou um complemento artificial do Executivo. É preciso um Senado independente, focado nos interesses do povo http://ow.ly/2E3tf;17;0;24486962828;2010-09-14 15:50:46
295;Em Santa Luzia, Itamar Franco defendeu independência dos poderes para fortalecer o Senado. http://ow.ly/2DD4L;1;1;24413138514;2010-09-13 20:35:29
296;"Em Vespasiano, @itamarfranco pede apoio a @prof_anastasia. ""Minas sabe q Anastasia é melhor pro nosso Estado http://twitpic.com/2o53tn";5;1;24408598695;2010-09-13 19:21:35
297;@itamarfranco @aecioneves e @prof_anastasia fazem campanha em Vespasiano e caminha pelas ruas da cidade http://twitpic.com/2o52pl;2;0;24408334600;2010-09-13 19:17:14
298;População de Santa Luzia acompanha Itamar Franco pelas ruas do Centro histórico http://twitpic.com/2o3zpd;2;0;24398721325;2010-09-13 16:52:26
299;Itamar Franco já está em Santa Luzia. Em entrevista coletiva, ele defende a independência do Senado.  http://twitpic.com/2o3i31;0;0;24394072886;2010-09-13 15:52:32
300;Ouça o Programa Eleitoral Gratuito de Rádio de @itamarfranco e @aecio neves http://ow.ly/2DpUe  #senadordobrasil;0;0;24391214621;2010-09-13 15:16:46
301;Às 12h @itamarfranco, @aecioneves e @prof_anastasia estarão em Santa Luzia, RMBH. A carreata se iniciará na Av. Brasília. Contamos com vc!;5;0;24385648998;2010-09-13 14:11:03
302;Na manhã deste domingo, Itamar Franco, acompanhado por @crisdomorro e Luiz Bocão, visitou a Cabana Pai Tomaz, em  BH. http://ow.ly/2CZEb;0;0;24293061536;2010-09-12 15:36:58
303;Em carreata pelas ruas da comunidade da Cabana, Itamar Franco recebe apoio dos moradores http://twitpic.com/2nrrnu;0;0;24287772878;2010-09-12 14:30:41
304;Populares recebem com carinho Itamar Franco, na caminhada pela comunidade da Cabana, na região Oeste de BH.   http://twitpic.com/2nrinp;0;0;24285764163;2010-09-12 14:03:32
305;Itamar está na Cabana Pai Tomaz Ele agradece apoio da população e lembra q Plano Real mudou a vida do brasileiro http://twitpic.com/2nrdrb;1;0;24284694035;2010-09-12 13:48:38
306;Daqui a pouco Itamar Franco visita a comunidade da Cabana, na Região Oeste de BH. Esperamos vocês lá!;1;0;24282453826;2010-09-12 13:15:28
307;Em São João Del Rei Itamar Franco, Aécio e Anastasia após caminhada com a pop fazem uma pausa para tomar café http://twitpic.com/2nfwfy;4;0;24211852729;2010-09-11 17:21:07
308;Itamar Franco, Aécio e Anastasia participaram de carreata pelas ruas da histórica São João Del Rei http://twitpic.com/2nfuu9;2;0;24211516609;2010-09-11 17:16:32
309;Ainda hoje, Antonio Anastasia, Itamar Franco e Aécio Neves visitam a cidade de São João Del Rei, também na região Central do Estado.;4;0;24202205809;2010-09-11 15:18:09
310;Acompanhados por lideranças da região, Aécio, Itamar e Anastasia fizeram caminhada pelas ruas de Barbacena e participaram de ato público.;4;0;24201391517;2010-09-11 15:08:08
311;RT @gabrielazevedo Enquanto isso, uma multidão recebe nesse instante @aecioneves, @prof_anastasia e @itamarfranco em Barbacena;3;0;24201183994;2010-09-11 15:05:35
312;Itamar Franco, Aécio Neves e Anastasia foram recebidos com muito carinho pelo povo de Barbacena http://twitpic.com/2nec5e;3;0;24200319799;2010-09-11 14:55:05
313;Anastasia, Itamar Franco  e Aécio Neves acabam de chegar em Barbacena, região Central do Estado.;2;0;24194572247;2010-09-11 13:38:17
314;Itamar Franco e Aécio Neves estão em Barbacena para carreata pela cidade e caminhada ao lado da população.;0;0;24190384783;2010-09-11 12:31:47
315;Assista ao Programa Eleitoral Gratuito de @itamarfranco e @aecioneves http://ow.ly/2CCb6   #senadordobrasil;2;0;24152086263;2010-09-11 00:51:17
316;Itamar Franco e Anastasia visitaram 7 cidades do Triângulo Em Conc. das Alagoas Itamar defendeu a independência do Senado http://ow.ly/2CyVE;2;1;24139415861;2010-09-10 21:39:13
317;Ouça o Programa Eleitoral Gratuito d Rádio http://ow.ly/2CtIx Aecio Neves e @itamarfranco juntos por um senado independente #senadordobrasil;4;0;24128854602;2010-09-10 18:45:35
318;Anastasia e Itamar em carreata pelas ruas de Monte Alegre de Minas http://twitpic.com/2n3ajd;3;1;24127114139;2010-09-10 18:18:44
319;Em Prata, no Triângulo Mineiro, Itamar Franco e Anastasia circulam em carreata pelas ruas da cidade http://twitpic.com/2n30sx;0;0;24125014429;2010-09-10 17:47:25
320;Em Prata, , no Triângulo Mineiro, Itamar Franco e Anastasia circulam em carreata pelas ruas da cidade http://twitpic.com/2n30gs;0;0;24124940473;2010-09-10 17:46:21
321;Itamar Franco faz maratona pelo Triângulo Mineiro: Prata, Monte Alegre, Tupaciguara, Ituiutaba e Uberlândia. Todas essas cidades ainda hoje.;1;0;24118012811;2010-09-10 16:15:43
322;Em Conceição das Alagoas, o candidato ao Senado por Minas, Itamar Franco recebe o carinho de populares http://twitpic.com/2n25g6;2;0;24117739648;2010-09-10 16:12:26
323;Anastasia e Itamar Franco visitaram, na manhã de hoje , Conceição das Alagoas, no Triângulo Mineiro. http://twitpic.com/2n24dn;2;0;24117503613;2010-09-10 16:09:36
324;Assista ao Programa Eleitoral Gratuito de Itamar Franco e Aécio Neves http://bit.ly/9WzdR6 #senadordobrasil;6;1;24045203609;2010-09-09 21:34:11
325;Em Manhuaçu Aécio, Itamar Franco e Anastasia participam de carreata e recebem carinho da população http://twitpic.com/2midth;4;0;23946536854;2010-09-08 20:50:41
326;@thiagofranco_mg @juntosporserra @samuelpps Fico muito feliz com o apoio de todos vcs nessa nossa caminhada rumo ao senado #senadordobrasil;1;0;23939906904;2010-09-08 19:07:00
327;Os candidatos @itamarfranco @aecioneves e @prof_anastasia seguem agora rumo a Manhuaçu, na Zona da Mata.;2;0;23939809549;2010-09-08 19:05:26
328;Anastasia, Itamar Franco e Aécio Neves participaram de ato público com eleitores na Praça João Pinheiro em Muriaé http://twitpic.com/2mhj1t;1;0;23939039856;2010-09-08 18:53:25
329;Em Muriaé, Itamar Franco pede apoio a @prof_anastasia e diz q o apoio da Zona da Mata é importante http://bit.ly/a0XCbG;2;0;23931689217;2010-09-08 17:07:27
330;Daqui a pouco Itamar Franco estará em Muriaé para caminhada e carreata pela cidade. #senadordobrasil;2;0;23928213952;2010-09-08 16:23:09
331;@Elder_Oliva @RenatoAlvesP @jamicel @GIAMONAMI @vfcolares É muito bom receber o apoio de vocês. Forte abraço a todos!;1;0;23916082195;2010-09-08 13:58:49
332;"RT @BOVAP: Maiores altas: @silva_marina +30% a 130,00; @sen_cristovam +21,62% a UVP 45,00; @itamarfranco +18,18% a UVP 26,00.";3;0;23915255828;2010-09-08 13:48:23
333;A história de luta pela liberdade, q tem em Tiradentes sua maior expressão, faz c/ q os mineiros zelem pelo bem mais forte, a independência;4;0;23269056027;2010-09-07 20:41:11
334;Em clima de feriado, Porteirinha parou p/ acompanhar a carreata de @itamarfranco @aecioneves e @prof_anastasia http://twitpic.com/2lweeh;1;0;23168274352;2010-09-06 18:40:34
335;A cidade de Porteirinha pára com a chegada de @itamarfranco @aecioneves e @prof_anastasia http://twitpic.com/2lwdgg;3;0;23168075247;2010-09-06 18:37:24
336;Em Porteirinha Itamar Franco recebe o apoio de @prof_anastasia http://twitpic.com/2lvtfc;2;0;23163668169;2010-09-06 17:31:28
337;Itamar Franco chega na cidade de Porteirinha onde é recebido por centenas de pessoas http://twitpic.com/2lvt2z;3;0;23163586741;2010-09-06 17:30:17
338;Itamar Franco é recebido com muito carinho pelo povo de Janaúba e reforça sua popularidade em Minas http://twitpic.com/2lv1o0;2;0;23156736032;2010-09-06 16:00:36
339;Carreata de @itamarfranco @aecioneves e @prof_anastasia em Janaúba conta com + d 50 motos e + d 100 carros http://twitpic.com/2lup1h;3;0;23153342117;2010-09-06 15:19:18
340;Escute o Programa de Rádio de hoje  http://ow.ly/2A5EF;3;0;23151187623;2010-09-06 14:53:58
341;@SuzzanPires @luizh45151 @turmadochapeu_ @renatofumaca @IcaroDemetrios  Agradeço o apoio de todos vocês nessa caminhada. #senadordobrasil;0;0;23149406068;2010-09-06 14:32:06
342;Daqui a pouco @itamarfranco @aecioneves e @prof_anastasia fazem carreata na cidade mineira de Janaúba.;4;0;23147845001;2010-09-06 14:12:34
343;"RT @cristilobo: Itamar Franco: ""1a. atribuição do Senado é julgar o presidente"". Por isso, disse ele, não deve ser atrelado ao PR. Mas r ...";21;0;22753314087;2010-09-02 00:11:00
344;"RT @cristilobo: Itamar reforça: ""É preciso fazer o Brasil acordar. Um Senado independente é fundamental para a democracia.""";41;0;22753285915;2010-09-02 00:10:36
345;Hj às 14h45min passeio do Ônibus do Itamar, do PPS (Afonso Pena esq. c/ Piauí) a todos os comitês da reg. Centro Sul de BH. Participe!;3;0;22718879874;2010-09-01 15:52:50
346;"RT @BOVAP: Maiores altas: @itamarfranco +10% a UVP 44,00; Heloisa Helena +5,26% a UVP 20,00; @celsorussomanno +3,03% a UVP 170,00.";4;0;22542813524;2010-08-30 17:34:24
347;Itamar e Anastasia recebem apoio de Cris do Morro e da população do Morro do Papagaio http://bit.ly/cZtGNc;9;0;22459582698;2010-08-29 18:52:59
348;Completando 20 anos, carro popular ganhou força na época em que Itamar Franco foi Presidente da República http://ow.ly/2wqhs;9;1;22458647331;2010-08-29 18:37:08
349;Caminhada no Morro do Papagaio mostra apoio das pessoas à nossa candidatura Obrigado @crisdomorro e a multidão que demonstrou tanto carinho;2;0;22445576795;2010-08-29 15:24:35
350;@itamarfranco, @prof_anastasia e @crisdomorro estão em meio à multidão na Barragem Santa Lúcia.  http://twitpic.com/2jdhmr;4;0;22442630014;2010-08-29 14:45:47
351;O morro do papagaio parou para a passagem de @itamarfranco e @prof_anastasia. Neste momento eles seguem para a Barragem Sta Lúcia.;4;0;22439786914;2010-08-29 14:05:51
352;Itamar Franco, Aécio Neves e Anastasia visitam daqui a pouco o morro do papagaio e Barragem Sta Lucia ao lado de @crisdomorro em BH;9;0;22434155903;2010-08-29 12:35:09
353;@itamarfranco @aecioneves e @prof_anastasia estão na Padaria Vila Real, em Sabará, onde tomam o tradicional cafezinho da cidade.;0;0;22363784713;2010-08-28 15:59:43
354;centenas de pessoas acompanham @itamarfranco em caminhada pelas ruas de Sabará http://twitpic.com/2j0pzx;0;0;22362657412;2010-08-28 15:45:06
355;@itamarfranco @aecioneves @prof_anastasia estão em Sabará e participam d carreata pelas ruas da cidade mais d 50 carros participam d evento;3;0;22360105048;2010-08-28 15:12:15
356;@itamarfranco, @aecioneves e @prof_anastasia estarão daqui a pouco na Praça Melo Viana, no centro histórico de Sabará.;5;0;22358680092;2010-08-28 14:54:13
357;Itamar Franco recebe comenda do prefeito de Caeté, em reconhecimento aos 40 anos de vida política http://ow.ly/2vZNc;0;0;22304503918;2010-08-27 22:43:09
358;Itamar Franco caminha pelas ruas de Caeté e recebe o apoio da população local. http://twitpic.com/2iq7tb;2;1;22295131394;2010-08-27 20:15:21
359;Num tradicional Ford 29 @itamarfranco participa de carreata pelas ruas de Caeté http://twitpic.com/2iq1lq;5;0;22293824902;2010-08-27 19:54:13
360;Durante visita em Caeté Itamar passa na Igreja de N.Sª de Bonsucesso considerada a maior riqueza barroca do mundo http://twitpic.com/2ipwiy;3;0;22292733124;2010-08-27 19:36:20
361;@itamarfranco é homenageado em Caeté onde se reúne com o prefeito da cidade e lideranças políticas da região http://twitpic.com/2iplq8;3;0;22290365248;2010-08-27 18:58:17
362;Itamar Franco faz campanha em Caeté http://bit.ly/bB5D2Q;2;1;22290088095;2010-08-27 18:53:46
363;Formiga está em festa com a chegada dos candidatos @itamarfranco @aecioneves e @prof_anastasia #senadordobrasil http://twitpic.com/2ienmx;3;0;22202154775;2010-08-26 19:08:16
364;Itamar Franco é recebido com carinho pelos jovens da cidade de Formiga. http://twitpic.com/2ielv0;3;0;22201761941;2010-08-26 19:01:50
365;Começou a carreata pelas ruas d Formiga com os candidatos @itamarfranco @aecioneves e @prof_anastasia http://twitpic.com/2iejlb;1;0;22201266383;2010-08-26 18:53:42
366;No aeroporto de Formiga @itamarfranco @aecioneves e @prof_anastasia concedem entrevista coletiva http://twitpic.com/2ieg0o;2;1;22200474535;2010-08-26 18:40:30
367;Em Formiga @itamarfranco relembra a luta p/ manter Furnas na região e reforça a importância d garantir a continuidade do governo Anastasia;1;0;22198726605;2010-08-26 18:12:03
368;Hoje às 14h @itamarfranco estará em Formiga para carreata e caminhada pelo centro da cidade mineira. #senador234;0;0;22175516071;2010-08-26 13:02:33
369;"RT @rodsilveira_ ""Itamar Franco, o presidente q deixa o governo com o maior índice d aprovação já alcançado!"" http://t.co/o3zwBH6";3;0;22175221541;2010-08-26 12:58:30
370;"Já está no site www.itamar2010.com.br o Programa Eleitoral Gratuito de TV de @itamarfranco. Veja na seção ""Programa de TV""!";1;0;22137023262;2010-08-26 01:26:44
371;Escute o novo Programa Eleitoral Gratuito de Rádio de @itamarfranco http://bit.ly/agnYiK;1;0;22107677904;2010-08-25 17:56:52
372;Anastasia,  Aécio e Itamar Franco, chegaram há pouco em João Pinheiro. Foram recebidos pelo prefeito, Sérgio Vaz  e lideranças da região.;4;1;22024338983;2010-08-24 19:16:07
373;Aécio Neves, @prof_anastasia e @itamarfranco em carreata pela cidade de Patrocínio, no Alto Paranaíba http://twitpic.com/2htguh;3;1;22021607648;2010-08-24 18:30:21
374;Após receberem o carinho d Monte Carmelo @itamarfranco e @prof_anastasia seguem p/ Patrocínio e João Pinheiro http://twitpic.com/2hszlr;0;0;22017705596;2010-08-24 17:27:51
375;Pausa p/ o tradicional cafezinho @itamarfranco e @prof_anastasia são acompanhados por lideranças políticas http://twitpic.com/2hsy5u;1;0;22017379921;2010-08-24 17:22:43
376;Em Monte Carmelo, no Alto Paranaíba @itamarfranco e @prof_anastasia se encontram para carreata pelo centro da cida http://twitpic.com/2hswd0;2;0;22016958063;2010-08-24 17:16:14
377;Itamar Franco e Antonio Anastasia visitam a cidade mineira de Monte Carmelo http://twitpic.com/2hsuzk;2;0;22016619832;2010-08-24 17:11:08
